9.072874948929736E10,1.1895309202378925E11,9.110701038382816E10,1.1886617922790497E11,
8.867521243982735E10,1.2051818342892844E11,8.906227572493565E10,1.2051771874625754E11,
8.659568739274416E10,1.2204762387465157E11,8.697153541137897E10,1.2213378625316985E11,
8.44907962519978E10,1.2354103175729555E11,8.483580500396385E10,1.2370948525464546E11,
8.236115569913853E10,1.2499803543643518E11,8.265711343948364E10,1.2524003755929268E11,
8.020737703232332E10,1.264182703827915E11,8.043849872022867E10,1.2672102448949469E11,
7.80300668982342E10,1.278013761140793E11,7.818393087824135E10,1.2814864497018364E11,
7.58298290619266E10,1.2914699331654324E11,7.58981504264419E10,1.2951995815282895E11,
7.360726712246028E10,1.3045476160767662E11,7.358642979103947E10,1.3083307354050096E11,
7.136298784663618E10,1.3172431829472108E11,7.125428436970114E10,1.320872597861478E11,
6.909760466691116E10,1.3295529826012E11,6.890717012654335E10,1.3328296150403421E11,
6.681174092459353E10,1.3414733486335762E11,6.6550201789353E10,1.3442173309023286E11,
6.450603259954482E10,1.3530006159626544E11,6.418791269843213E10,1.3550611093504037E11,
6.218113045818693E10,1.3641311421390141E11,6.1824061864120735E10,1.3653944662680338E11,
5.98377016805216E10,1.3748613315855444E11,5.946148331028814E10,1.37525715984981E11,
5.747643104794613E10,1.385187662281154E11,5.7101971067289154E10,1.3846930788846616E11,
5.509802169478186E10,1.3951067153471204E11,5.474619958896333E10,1.3937478916667282E11,
5.2703195297144135E10,1.4046152079989392E11,5.239368987794533E10,1.402466417865054E11,
5.029269146773973E10,1.4137100292172226E11,5.004284014163666E10,1.4108897758496588E11,
4.786726612220537E10,1.4223882756112268E11,4.76910400404999E10,1.419052510803682E11,
4.5427688726300575E10,1.4306472831738998E11,4.533487590523208E10,1.4269800532383298E11,
4.297473859417373E10,1.438484650060227E11,4.2970413085732185E10,1.4346869036544418E11,
4.050920067499265E10,1.445898246827108E11,4.0593519880925446E10,1.442175832914194E11,
3.803186140171174E10,1.4528862133985196E11,3.820018640304399E10,1.4494381582057898E11,
3.554350510978819E10,1.4594469450860507E11,3.578679709420211E10,1.4564549052262088E11,
3.3044911306763756E10,1.4655790719235773E11,3.3350334062125683E10,1.4631985104249127E11,
3.05368528037261E10,1.471281435742677E11,3.088851034732622E10,1.4696347035154974E11,
2.802009451897564E10,1.4765530681453232E11,2.839984855161704E10,1.475724313712936E11,
2.5495392684537834E10,1.48139317063992E11,2.588372673723246E10,1.4814248968363953E11,
2.2963494219777954E10,1.4858010964536563E11,2.3340410772905308E10,1.4866922229263986E11,
2.0425136147350513E10,1.4897763323674686E11,2.077108328052375E10,1.4914817588551218E11,
1.788104507644639E10,1.4933184785359143E11,1.8177867162170036E10,1.495750311607791E11,
1.5331936930679096E10,1.4964272247367593E11,1.556382929792947E10,1.499457958664276E11,
1.2778517211271818E10,1.4991023228477112E11,1.2932940790659897E10,1.5025702819211163E11,
1.0221482109363203E10,1.5013435573638666E11,1.028996824984902E10,1.505060757668945E11,
7.661520670563855E9,1.5031507178557452E11,7.640279603914934E9,1.506912985516611E11,
5.099317971993439E9,1.5045235784764923E11,4.989567676871764E9,1.5081223408958325E11,
2.5355589745462346E9,1.505461889095807E11,2.3435189496049714E9,1.5086966789783768E11,
-2.906750490369326E7,1.5059653802626996E11,-2.9252734791096395E8,1.5086559110024692E11,
-2.593865283654139E9,1.5060337809389438E11,-2.9138824710167828E9,1.5080305391068387E11,
-5.158128175295565E9,1.505666845317941E11,-5.516740417153668E9,1.506859449392514E11,
-7.721138362117427E9,1.5048643841349817E11,-8.098327955744383E9,1.5051873368311005E11,
-1.0282165683422941E10,1.503626296715024E11,-1.06569800983285E10,1.5030620673319946E11,
-1.2840467639754509E10,1.5019526017592966E11,-1.3192157261670135E10,1.5005321395677954E11,
-1.5395289941807638E10,1.4998434664991315E11,-1.5704418036045502E10,1.497644276841699E11,
-1.7945867543273834E10,1.4972992346232703E11,-1.819535248972327E10,1.4944411160147858E11,
-2.0491426213770542E10,1.494320453092242E11,-2.0667471435279312E10,1.4909589842673468E11,
-2.30311847622258E10,1.4909078968317245E11,-2.312404267686855E10,1.487225845639861E11,
-2.556435797001984E10,1.4870625889516504E11,-2.556886941068855E10,1.4832596086386023E11,
-2.809016014038023E10,1.4827858133653778E11,-2.800601837602555E10,1.4790670489870575E11,
-3.060780897591743E10,1.478079117130423E11,-3.043952117843738E10,1.4746435652565482E11,
-3.3116529356738937E10,1.4729443015777875E11,-3.2873083545884926E10,1.469973843217361E11,
-3.5615556588098915E10,1.4673834036759964E11,-3.530983756293671E10,1.465033311365703E11,
-3.8104138829835785E10,1.4613986710113327E11,-3.775216027843792E10,1.4597901127660956E11,
-4.058153864257767E10,1.4549925344283005E11,-4.0201563973515015E10,1.4542072645135944E11,
-4.304703378836142E10,1.448167581644759E11,-4.265864689864409E10,1.448244735453253E11,
-4.549991753340293E10,1.4409265335559958E11,-4.512308433652151E10,1.4418613028949243E11,
-4.793949869965862E10,1.4332722232056528E11,-4.759363993532655E10,1.4350161902212555E11,
-5.0365101622538055E10,1.4252075760989917E11,-5.006818451437277E10,1.4276705931636005E11,
-5.277606603301075E10,1.4167355899638092E11,-5.254372085357785E10,1.419789248855722E11,
-5.517174673168765E10,1.4078593123417368E11,-5.5016425226517166E10,1.4113421792010086E11,
-5.755151279983719E10,1.3985818155376306E11,-5.7481726405619804E10,1.4023066469776733E11,
-5.99147460455419E10,1.388906170341715E11,-5.993444666910597E10,1.392669209669773E11,
-6.226083846256458E10,1.3788354221191275E11,-6.236902288749707E10,1.3824275787582492E11,
-6.458918870671493E10,1.36837257445057E11,-6.4779807295364235E10,1.3715918629957484E11,
-6.6899197918975975E10,1.3575205854385658E11,-6.7161421176336266E10,1.360184779819717E11,
-6.919026551135677E10,1.3462823795159541E11,-6.950911138224712E10,1.3482406042622388E11,
-7.146178562341222E10,1.3346608737608113E11,-7.181905213211629E10,1.3358029363339407E11,
-7.371314478743037E10,1.3226590140782384E11,-7.40885483546362E10,1.3229216641362148E11,
-7.594372099309352E10,1.3102798148884767E11,-7.631612506552902E10,1.3096496399112526E11,
-7.81528839972235E10,1.297526396702694E11,-7.850151533504395E10,1.296039525946532E11,
-8.033999652951625E10,1.284402018319291E11,-8.064557522881412E10,1.2821410760755789E11,
-8.250441603879102E10,1.2709101028960991E11,-8.27501546217086E10,1.267998913424207E11,
-8.464549674673047E10,1.25705425875888E11,-8.481794282669902E10,1.2536507345381987E11,
-8.676259193268643E10,1.2428382961384003E11,-8.685229524733679E10,1.2391258430224344E11,
-8.885505648447226E10,1.2282662403300735E11,-8.885703820865591E10,1.2244439725644461E11,
-9.092224977199889E10,1.2133423406019891E11,-9.083624733739392E10,1.209614454163221E11,
-9.296353882766835E10,1.1980710731994115E11,-9.279400079307555E10,1.1946358618546217E11,
-9.497830168297246E10,1.1824571365839038E11,-9.473411958505621E10,1.1794962882781798E11,
-9.69659305799882E10,1.166505437873146E11,-9.66599178431259E10,1.1641743341181622E11,
-9.892583472167216E10,1.1502210710811028E11,-9.8573990366257E10,1.1486407626476038E11,
-1.0085744228618275E11,1.1336092894980894E11,-1.0047805979053525E11,1.1328606291694638E11,
-1.0276020158835071E11,1.1166754755862927E11,-1.0237289288248538E11,1.1167956109463704E11,
-1.0463358145615608E11,1.0994251116494531E11,-1.0425828044553056E11,1.1004062727353256E11,
-1.0647707102386192E11,1.0818637534065993E11,-1.0613306444990475E11,1.0836540948394688E11,
-1.0829017918166899E11,1.0639970070261574E11,-1.0799519288869727E11,1.0665032185332715E11,
-1.1007243386521255E11,1.045830508791167E11,-1.098417874583304E11,1.0489219763711946E11,
-1.1182338124821854E11,1.0273699058061363E11,-1.1166921891654866E11,1.030884336690731E11,
-1.1354258475936707E11,1.0086208362198055E11,-1.1347319653596054E11,1.012371386428674E11,
-1.1522962372187604E11,9.895889083582791E10,-1.1524888803154742E11,9.933729015423163E10,
-1.1688409135665622E11,9.702796798287238E10,-1.169910910268894E11,9.738889188831161E10,
-1.1850559194502184E11,9.506986397031448E10,-1.186944726399783E11,9.539310567351556E10,
-1.2009373714574097E11,9.308511985679794E10,-1.2035387760604138E11,9.335231949308134E10,
-1.2164814177627983E11,9.107426914641812E10,-1.2196467973970439E11,9.127011060081306E10,
-1.2316841968259961E11,8.903783967324278E10,-1.235231259707505E11,8.915107922832214E10,
-1.2465418046275603E11,8.69763569791563E10,-1.2502661073644727E11,8.700056078213438E10,
-1.2610502765950517E11,8.48903486581117E10,-1.2647383071596596E11,8.482425936826909E10,
-1.2752055864290617E11,8.27803488968537E10,-1.2786480194584915E11,8.262786524258034E10,
-1.2890036596326608E11,8.064690249987814E10,-1.2920075718235962E11,8.041671409709282E10,
-1.3024403967613184E11,7.849056797744337E10,-1.3048396403048512E11,7.819552243227539E10,
-1.3155117010763475E11,7.631191962073706E10,-1.3171750707313074E11,7.596820519425208E10,
-1.3282135068062607E11,7.411154873044669E10,-1.3290506486294229E11,7.37377621692747E10,
-1.3405418063642294E11,7.18900642446336E10,-1.340506952068553E11,7.150621315124042E10,
-1.3524926765949341E11,6.964809295663307E10,-1.3515862814563045E11,6.927456638253474E10,
-1.3640623049092184E11,6.738627938996845E10,-1.3623305964519061E11,6.704281482639997E10,
-1.3752470159488303E11,6.510528527290258E10,-1.3727794077232654E11,6.480996493829108E10,
-1.38604329846072E11,6.2805788484207825E10,-1.3829676495435812E11,6.257410837753608E10,
-1.396447830828706E11,6.0488481356114006E10,-1.3929236593626874E11,6.0332545930183525E10,
-1.4064575028062982E11,5.8154068320199745E10,-1.4026674639994876E11,5.808196479846063E10,
-1.416069430923189E11,5.580326302853869E10,-1.412209577919999E11,5.581865849752073E10,
-1.4252809659429004E11,5.343678520961211E10,-1.421550445517529E11,5.353876825913708E10,
-1.4340896922810593E11,5.10553575653066E10,-1.430680534787317E11,5.123852103769591E10,
-1.4424934207770032E11,4.865970296041779E10,-1.439580969221083E11,4.89144436788192E10,
-1.4504901770215793E11,4.625054202851769E10,-1.4482245188904874E11,4.656354318371589E10,
-1.4580781873200934E11,4.3828591176866585E10,-1.456576781765417E11,4.418345448181734E10,
-1.4652558634627957E11,4.139456087499404E10,-1.464597460006598E11,4.177256509736775E10,
-1.4720217861886597E11,3.894915409047465E10,-1.472241740563525E11,3.9330127811650185E10,
-1.4783746860339322E11,3.6493064799858826E10,-1.4794618864828662E11,3.685636718402906E10,
-1.4843134196185638E11,3.402697664083568E10,-1.4862091972083398E11,3.4352574565585243E10,
-1.489836939774818E11,3.155156194979198E10,-1.4924364675760742E11,3.182117175966929E10,
-1.494944259555704E11,2.9067481582744263E10,-1.49810094239111E11,2.9265710977218662E10,
-1.4996344129296622E11,2.6575385953861782E10,-1.5031675383438568E11,2.6690775786519382E10,
-1.503906417953033E11,2.4075917559498898E10,-1.5076118623300565E11,2.410176127539489E10,
-1.5077592498109717E11,2.156971488466649E10,-1.5114224252337997E11,2.150454180377159E10,
-1.5111918299246408E11,1.9057417148669476E10,-1.5146015472444745E11,1.8905070512385815E10,
-1.5142030333608072E11,1.653966906188442E10,-1.517164772913288E11,1.630897790412791E10,
-1.5167917118664468E11,1.4017124797418306E10,-1.5191390136716595E11,1.372123423296511E10,
-1.5189567264245602E11,1.1490450700770582E10,-1.5205599141369928E11,1.1145914471297651E10,
-1.520696982625193E11,8.960326677611208E9,-1.5214689874998163E11,8.586070726942272E9,
-1.522011463937121E11,6.427446512685961E9,-1.5219109196298312E11,6.043691543775398E9,
-1.5228992606932E11,3.892517489035078E9,-1.5219312197629852E11,3.5197180761051755E9,
-1.523359594914851E11,1.3562596215811462E9,-1.5215742075958127E11,1.0140916095152138E9,
-1.523391842327645E11,-1.1805953258907485E9,-1.5208812268703745E11,-1.4741813077712982E9,
-1.5229955530063434E11,-3.717305026619387E9,-1.519888968483963E11,-3.9469472348393154E9,
-1.5221704713131906E11,-6.253118075960684E9,-1.5186278491079083E11,-6.406799872224057E9,
-1.5209165545798282E11,-8.787275905449747E9,-1.5171204899405646E11,-8.856939207042002E9,
-1.5192339888276465E11,-1.1319015203335903E10,-1.5153804341606927E11,-1.1300989465875662E10,
-1.5171231992236002E11,-1.384757079924718E10,-1.5134112902538373E11,-1.3742779317409492E10,
-1.514584853262591E11,-1.6372178830527315E10,-1.5112064644914227E11,-1.6186099159552605E10,
-1.511619855816466E11,-1.8892079910129528E10,-1.5087495524553342E11,-1.8634458266517845E10,
-1.5082293367281543E11,-2.1406522008302685E10,-1.5060153344520496E11,-2.1090865193510098E10,
-1.504414632876115E11,-2.3914762846681736E10,-1.5029712183322272E11,-2.3557647813814995E10,
-1.5001772670643933E11,-2.6416071741156403E10,-1.4995789382847095E11,-2.603631816188017E10,
-1.495518925603275E11,-2.8909730955003086E10,-1.495796358045646E11,-2.8527477082972424E10,
-1.4904414353442953E11,-3.139503668396016E10,-1.491579316494809E11,-3.1030748794558186E10,
-1.4849467397419138E11,-3.387129976853874E10,-1.4868835504667392E11,-3.3544737608523113E10,
-1.4790368727604468E11,-3.6337846125330696E10,-1.4816667908655563E11,-3.606700747926793E10,
-1.4727139295540305E11,-3.8794016743013885E10,-1.4758911192688425E11,-3.859409691670969E10,
-1.4659800340613568E11,-4.1239166957797775E10,-1.469525573483798E11,-4.1121592449604774E10,
-1.4588373058650812E11,-4.367266468448642E10,-1.4625488109596194E11,-4.364428696001613E10,
-1.4512878311701544E11,-4.609388740684177E10,-1.454951435330148E11,-4.615643884409681E10,
-1.4433336442508185E11,-4.850221804071577E10,-1.4467374697582468E11,-4.865212276992051E10,
-1.434976724860497E11,-5.089704017918845E10,-1.4379245303135547E11,-5.11256306289333E10,
-1.426219013577911E11,-5.327773351516021E10,-1.4285425388889252E11,-5.357185801067065E10,
-1.4170624422529553E11,-5.564367023620838E10,-1.4186312062442554E11,-5.5986611584234146E10,
-1.4075089730007516E11,-5.7994212881355354E10,-1.4082368178525366E11,-5.836679758096546E10,
-1.397560638286712E11,-6.0328713705136154E10,-1.397408928882635E11,-6.071048769107336E10,
-1.3872195764799786E11,-6.2646515233183556E10,-1.3861974255198434E11,-6.301688804905176E10,
-1.376488060369446E11,-6.49469515444968E10,-1.3746501564231635E11,-6.528624909874707E10,
-1.3653685189304543E11,-6.722934986935002E10,-1.3628111109581418E11,-6.751974975379594E10,
-1.3538635542169476E11,-6.949303225851288E10,-1.3507189918215312E11,-6.97193757131145E10,
-1.3419759555348259E11,-7.173731726456339E10,-1.3384060068107121E11,-7.18877967405308E10,
-1.3297087123540349E11,-7.396152171724919E10,-1.3258967612310071E11,-7.402823623887082E10,
-1.317065026178084E11,-7.616496274134209E10,-1.3132072331334845E11,-7.614432104304161E10,
-1.3040483202534714E11,-7.834696014677551E10,-1.3003439221935036E11,-7.823990087330676E10,
-1.2906622450185641E11,-8.050683922398003E10,-1.2873033429417499E11,-8.03188347668555E10,
-1.2769106769712993E11,-8.264393383229866E10,-1.2740720509558278E11,-8.238475359836737E10,
-1.262797709377488E11,-8.475758953072592E10,-1.2606273302662799E11,-8.444081907366595E10,
-1.2483276347463602E11,-8.684716643014023E10,-1.2469385479011275E11,-8.648950527965204E10,
-1.2335049206604692E11,-8.891204148167003E10,-1.2329690465172443E11,-8.853242599176555E10,
-1.2183341816330928E11,-9.095161004257253E10,-1.2186783578011719E11,-9.057022063733537E10,
-1.202820149738763E11,-9.296528671830585E10,-1.2040245134528603E11,-9.260249902462231E10,
-1.186967645909555E11,-9.495250559503879E10,-1.1889662999341457E11,-9.462783555127608E10,
-1.1707815525282289E11,-9.691272000500807E10,-1.173465405737008E11,-9.664380131453842E10,
-1.154266786925147E11,-9.884540190557567E10,-1.1574884931911082E11,-9.864702754833533E10,
-1.1374282751077754E11,-1.0075004083619261E11,-1.1410092494296284E11,-1.0063330329377292E11,
-1.1202709257562027E11,-1.026261423028624E11,-1.1240104138284904E11,-1.025977195255028E11,
-1.1027996060950514E11,-1.044732253939052E11,-1.1064856510012785E11,-1.0453487567746689E11,
-1.0850191231553748E11,-1.0629081951303604E11,-1.0884409836728888E11,-1.0643915782620041E11,
-1.0669342151829507E11,-1.0807846034467908E11,-1.0698953986843504E11,-1.0830507917870639E11,
-1.0485495574333023E11,-1.0983568548033762E11,-1.0508802813214664E11,-1.1012764799261913E11,
-1.0298697838493176E11,-1.1156203038655858E11,-1.0314375562816592E11,-1.1190270759340102E11,
-1.0108995219837233E11,-1.1325702542355212E11,-1.0116167496720737E11,-1.1362719083780472E11,
-9.916434349546718E10,-1.1492019437394217E11,-9.914714770289427E10,-1.1529925166764006E11,
-9.721062630155804E10,-1.1655105452545197E11,-9.710559605222446E10,-1.1691827019511586E11,
-9.522928588647307E10,-1.181491179754801E11,-9.50422052980463E10,-1.184847583190201E11,
-9.322082139649695E10,-1.1971389364511772E11,-9.296169907145029E10,-1.2000020753753464E11,
-9.118574762224239E10,-1.2124488952782921E11,-9.0868184683577E10,-1.2146691755914137E11,
-8.912459612694159E10,-1.2274161487270773E11,-8.876505025937372E10,-1.2288783010833942E11,
-8.703791600657886E10,-1.2420358220935944E11,-8.665489161165875E10,-1.2426637547967574E11,
-8.492627448955643E10,-1.2563030928756711E11,-8.453945197380402E10,-1.2560632588757741E11,
-8.279025745696622E10,-1.270213210957714E11,-8.24195680023352E10,-1.2691164226848032E11,
-8.063046981869644E10,-1.2837615212807512E11,-8.029512731626848E10,-1.2818630072948685E11,
-7.844753555575006E10,-1.2969434899232378E11,-7.816505298926805E10,-1.2943409110947333E11,
-7.624209717636069E10,-1.3097547330890659E11,-7.60273355140186E10,-1.3065839173707155E11,
-7.401481436742122E10,-1.3221910468247412E11,-7.387912999864648E10,-1.3186193808439323E11,
-7.176636176005392E10,-1.334248434015633E11,-7.171692519058942E10,-1.3304661335907687E11,
-6.949742592770164E10,-1.3459231249818239E11,-6.95367746999676E10,-1.3421329094483467E11,
-6.7208701915005455E10,-1.3572115890392935E11,-6.733456617082154E10,-1.3536175010596883E11,
-6.490088967527641E10,-1.3681105362941095E11,-6.5106297683739174E10,-1.3649067091096373E11,
-6.257469074408813E10,-1.3786169108184186E11,-6.284833476376864E10,-1.3759769903825452E11,
-6.023080533539128E10,-1.388727877402321E11,-6.055763284326531E10,-1.3867956262930234E11,
-5.786992989406635E10,-1.398440803979858E11,-5.8231922428270905E10,-1.3973222413249512E11,
-5.549275504842678E10,-1.4077532408698843E11,-5.586986156771729E10,-1.407510578635543E11,
-5.309996391383079E10,-1.4166628967846347E11,-5.347115960323963E10,-1.417310536639903E11,
-5.069223079567954E10,-1.4251676108290326E11,-5.10366682806566E10,-1.4266705296897705E11,
-4.827022047924777E10,-1.4332653199698993E11,-4.856842498840504E10,-1.43554021511196E11,
-4.583458839848775E10,-1.440954022873279E11,-4.6069624374557434E10,-1.443873513472829E11,
-4.338598196190651E10,-1.448231743213481E11,-4.354449573355644E10,-1.451631669624222E11,
-4.092504313239934E10,-1.4550964975507593E11,-4.09980782850627E10,-1.4587859400233356E11,
-3.8452412047641945E10,-1.4615462733925323E11,-3.843591169207209E10,-1.46531944972761E11,
-3.596873116180749E10,-1.4675790213710513E11,-3.586368402997112E10,-1.471227899245294E11,
-3.3474649247068398E10,-1.4731926620929898E11,-3.3286890988666317E10,-1.4765190760511514E11,
-3.0970824689789024E10,-1.4783851047076144E11,-3.0710552250398624E10,-1.4812114108865366E11,
-2.8457927790560966E10,-1.4831542721868695E11,-2.8139008691503426E10,-1.4853319859195352E11,
-2.5936642084967854E10,-1.4874981283249698E11,-2.5575799039181957E10,-1.488914400691274E11,
-2.3407664916509304E10,-1.4914147030449515E11,-2.3023597173324753E10,-1.4919967733212112E11,
-2.0871707565342827E10,-1.4949021147389355E11,-2.048418539208783E10,-1.4946199804978964E11,
-1.8329495186311386E10,-1.4979585902169214E11,-1.7958443040990204E10,-1.4968260895110913E11,
-1.5781766685365517E10,-1.5005824839554547E11,-1.544634001585481E10,-1.4986568447829495E11,
-1.3229274511382418E10,-1.5027722985954193E11,-1.29469370161669E10,-1.500152050366804E11,
-1.0672784199061052E10,-1.5045267080487378E11,-1.0458405914637232E10,-1.5013477377824817E11,
-8.113073406150507E9,-1.5058445832333734E11,-7.9780911219585085E9,-1.5022741175194263E11,
-5.55093018519105E9,-1.506725018640986E11,-5.502633074771126E9,-1.502953460087096E11,
-2.9871503440120096E9,-1.5071673562243103E11,-3.02816569979542E9,-1.5033981921105075E11,
-4.2253396628925884E8,-1.5071712022619434E11,-5.505820584240777E8,-1.5036095604089972E11,
2.1421185907937713E9,-1.5067364335358112E11,1.9341576041681268E9,-1.5035771619330704E11,
4.7060107408089485E9,-1.5058631912851532E11,4.429714509368874E9,-1.5032794644153036E11,
7.268353272576349E9,-1.504551864099083E11,6.939095856992363E9,-1.5026852232605133E11,
9.828367190233177E9,-1.502803062946375E11,9.464441591750343E9,-1.5017555346522177E11,
1.2385285689743881E10,-1.5006175921114667E11,1.2006881480413988E10,-1.5004462185007477E11,
1.4938355354895113E10,-1.497996418966352E11,1.456645574232503E10,-1.498710293092981E11,
1.748683672538486E10,-1.494940643990752E11,1.7142086818309504E10,-1.4965004266477832E11,
2.003000434377846E10,-1.49145147114859E11,1.9731593588316483E10,-1.4937713569996622E11,
2.2567146275166065E10,-1.4875301782715906E11,2.2331748529376675E10,-1.490482307775839E11,
2.509756298505257E10,-1.4831780876965863E11,2.4938387110578884E10,-1.486599380962113E11,
2.7620565428220013E10,-1.4783965387991583E11,2.7546581388218224E10,-1.4820977922265967E11,
3.0135472289339294E10,-1.473186865582952E11,3.015088260791277E10,-1.4769636920384103E11,
3.2641606516286495E10,-1.4675503831983044E11,3.2745621347364643E10,-1.471195257539328E11,
3.513829152171459E10,-1.4614883864513245E11,3.5325234662435455E10,-1.4648028061932877E11,
3.762484757792759E10,-1.4550021610405072E11,3.7884577546723434E10,-1.4578078712142123E11,
4.010058890406324E10,-1.448093005352039E11,4.041917813308295E10,-1.4502414150633926E11,
4.2564821746453926E10,-1.4407622584993033E11,4.2925412174534775E10,-1.4421415317888202E11,
4.501684347925298E10,-1.4330113298038028E11,4.540059460014662E10,-1.433551028709433E11,
4.7455942525152084E10,-1.424841726042436E11,4.7843004416883224E10,-1.4245151862760468E11,
4.9881398790791855E10,-1.4162550747671817E11,5.025186778155716E10,-1.415079833879454E11,
5.229248433413801E10,-1.407253143946274E11,5.26273222223619E10,-1.405289721398285E11,
5.468846409249365E10,-1.397837859492063E11,5.497037593113668E10,-1.395187059263791E11,
5.706859665095797E10,-1.388011322705686E11,5.728286375855014E10,-1.3848100620016306E11,
5.94321351806046E10,-1.3777758292694995E11,5.9567389391734E10,-1.3741913626464178E11,
6.177832878688622E10,-1.3671338902263162E11,6.182723414984466E10,-1.3633562623056657E11,
6.41064245418635E10,-1.356088253584753E11,6.406621014225256E10,-1.352320925449787E11,
6.6415670389963005E10,-1.3446419232299863E11,6.628844235501544E10,-1.3410907908373108E11,
6.87053189047361E10,-1.3327981704888919E11,6.849808148721366E10,-1.3296595761285039E11,
7.097463158509756E10,-1.32056053389184E11,7.069897285630203E10,-1.3180092385267027E11,
7.322288313411691E10,-1.3079328047887727E11,7.289432664587392E10,-1.306111081821537E11,
7.544936509420029E10,-1.2949189998732591E11,7.508644040066785E10,-1.2939279241369585E11,
7.76533883705132E10,-1.281523324813781E11,7.72765118285233E10,-1.2814169849884908E11,
